hash,symbol,desc,dt,attchmntFile,sm_name,sm_isin,an_dt,sort_date,seq_id,smIndustry,orgid,attchmntText,bflag,old_new,csvName,exchdisstime,difference
2dcdac17a1ae91eeeeadeba2899adda4,SURYAROSNI,Loss/Duplicate-Share Certificate-XBRL,04052024160506,https://nsearchives.nseindia.com/corporate/xbrl/SURYAROSNI_04052024160506_LOSS_OF_SHARE_1115453_04052024040506_WEB.xml,Surya Roshni Limited,INE335A01012,2024-05-04 16:05:06,2024-05-04 16:05:06,,Steel And Steel Products,,SURYA ROSHNI LIMITED has informed the Exchange about Issue of duplicate share certificates/Letter of Confirmation,,,,04-May-2024 16:05:11,00:00:05
af7053985b6263b24c6da62c9f0d3df1,KABRAEXTRU,Loss/Duplicate-Share Certificate-XBRL,04052024160808,https://nsearchives.nseindia.com/corporate/xbrl/KABRAEXTRU_04052024160808_LOSS_OF_SHARE_1115460_04052024040807_WEB.xml,Kabra Extrusion Technik Limited,INE900B01011,2024-05-04 16:08:08,2024-05-04 16:08:08,,Engineering,,KABRA EXTRUSION TECHNIK LIMITED has informed the Exchange about Loss of share certificates,,,,04-May-2024 16:08:14,00:00:06
c8ed98c9a5fcfcfc7e596c395c954a20,USHAMART,Analysts/Institutional Investor Meet/Con. Call Updates,04052024160930,https://nsearchives.nseindia.com/corporate/USHAMART_04052024160930_SEIntimation_Transcript040524.pdf,Usha Martin Limited,INE228A01035,2024-05-04 16:09:30,2024-05-04 16:09:30,,Steel And Steel Products,,Usha Martin Limited has informed the Exchange about Transcript,,,,04-May-2024 16:09:34,00:00:04
714711e357cae215a48b5f4b6d22a451,BALAXI,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,04052024160937,https://nsearchives.nseindia.com/corporate/xbrl/BALAXI_04052024160937_CIM_23442_1115462_04052024040937_WEB.xml,BALAXI PHARMACEUTICALS LIMITED,INE618N01014,2024-05-04 16:09:37,2024-05-04 16:09:37,,,,BALAXI PHARMACEUTICALS LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,,,,04-May-2024 16:09:44,00:00:07
4c927619e154f54d1e30d7ec594c18d7,BCG,Appointment,04052024161341,https://nsearchives.nseindia.com/corporate/BCG_04052024161342_IDappt.pdf,Brightcom Group Limited,INE425B01027,2024-05-04 16:13:41,2024-05-04 16:13:41,,,,"Brightcom Group Limited has informed the Exchange regarding Appointment of Mr Ravi Chandran as Non- Executive Independent Director of the company w.e.f. May 04, 2024.",,,,04-May-2024 16:13:54,00:00:13
46eca2027b3baf009afe6fcd4ea9da6f,BCG,Appointment,04052024161341,https://nsearchives.nseindia.com/corporate/BCG_04052024161342_IDappt.pdf,Brightcom Group Limited,INE425B01027,2024-05-04 16:13:41,2024-05-04 16:13:41,,,,"Brightcom Group Limited has informed the Exchange regarding Appointment of Mrs Shambhavi Vedantam Murthy as Non- Executive Independent Director of the company w.e.f. May 04, 2024.",,,,04-May-2024 16:13:46,00:00:05
75e6170d970bf6d1a77f44d66e65737c,DMART,Press Release,04052024161419,https://nsearchives.nseindia.com/corporate/DMART_04052024161420_ASLPressrelease04052024.pdf,Avenue Supermarts Limited,INE192R01011,2024-05-04 16:14:19,2024-05-04 16:14:19,,,,"Avenue Supermarts Limited has informed the Exchange regarding a press release dated May 04, 2024, titled ""Press release on financial results"".",,,,04-May-2024 16:14:24,00:00:05
c7bd292746bd292bac540942c7e86c8f,BCG,Resignation,04052024161612,https://nsearchives.nseindia.com/corporate/BCG_04052024161615_IDresgn.pdf,Brightcom Group Limited,INE425B01027,2024-05-04 16:16:12,2024-05-04 16:16:12,,,,"Brightcom Group Limited has informed the Exchange regarding Resignation of Ms Surabhi Sinha as Non- Executive Independent Director of the company w.e.f. May 04, 2024.",,,,04-May-2024 16:16:34,00:00:22
85b5bd3bed5916b3202f64d3fe8fdebf,BCG,Resignation,04052024161612,https://nsearchives.nseindia.com/corporate/BCG_04052024161612_IDresgn.pdf,Brightcom Group Limited,INE425B01027,2024-05-04 16:16:12,2024-05-04 16:16:12,,,,"Brightcom Group Limited has informed the Exchange regarding Resignation of Mrs Jayalakshmi Kumari Kanukollu as Non- Executive Independent Director of the company w.e.f. May 04, 2024.",,,,04-May-2024 16:16:26,00:00:14
623e4789cf9f26a78e232e880e012f12,BCG,Resignation,04052024161612,https://nsearchives.nseindia.com/corporate/BCG_04052024161615_IDresgn.pdf,Brightcom Group Limited,INE425B01027,2024-05-04 16:16:12,2024-05-04 16:16:12,,,,"Brightcom Group Limited has informed the Exchange regarding Resignation of Mr Radhakishore Pandrangi as Non- Executive Independent Director of the company w.e.f. May 04, 2024.",,,,04-May-2024 16:16:41,00:00:29
76ec2ce2911e683d2a310d881bdcfba4,KOTHARIPRO,Board Meeting Intimation,04052024161613,https://nsearchives.nseindia.com/corporate/xbrl/KOTHARIPRO_04052024161613_PRIOR_INTIMATION_23446_1115470_04052024041612_WEB.xml,Kothari Products Limited,INE823A01017,2024-05-04 16:16:13,2024-05-04 16:16:13,,Trading,,KOTHARI PRODUCTS LIMITED has informed the Exchange about Board Meeting to be held on 27-May-2024 to inter-alia consider and approve the Audited Financial results of the Company for the Yearly ended March 2024 .,,,,04-May-2024 16:16:17,00:00:04
c6ba9bfaaac087e7ac54b4561554571f,ADROITINFO,Outcome of Board Meeting,04052024161623,https://nsearchives.nseindia.com/corporate/ADROITINFO_04052024161623_OutcomeofBoardMeeting040524.pdf,Adroit Infotech Limited,INE737B01033,2024-05-04 16:16:23,2024-05-04 16:16:23,,,,"Adroit Infotech Limited has informed the Exchange regarding  Board meeting held on May 04, 2024.",,,,04-May-2024 16:16:50,00:00:27
fead12f57a563e4a1588391d7ed5faa4,KRITINUT,Copy of Newspaper Publication,04052024161829,https://nsearchives.nseindia.com/corporate/KRITINUT_04052024161829_KNL_NewspaperPublication.pdf,Kriti Nutrients Limited,INE798K01010,2024-05-04 16:18:29,2024-05-04 16:18:29,,,,Kriti Nutrients Limited has informed the Exchange about Copy of Newspaper Publication,,,,04-May-2024 16:18:34,00:00:05
b4bc80bd0064ae27a59af4148d89356c,DMART,Investor Presentation,04052024161843,https://nsearchives.nseindia.com/corporate/DMART_04052024161843_ASLInvestorPresentation04052024.pdf,Avenue Supermarts Limited,INE192R01011,2024-05-04 16:18:43,2024-05-04 16:18:43,,,,Avenue Supermarts Limited has informed the Exchange about Investor Presentation,,,,04-May-2024 16:18:47,00:00:04
c1c2dcf089399fec5e396975d78d472d,PATANJALI,Updates,04052024162123,https://nsearchives.nseindia.com/corporate/PATANJALI_04052024162124_Letter_to_SE_demat_April_24.pdf,Patanjali Foods Limited,INE619A01035,2024-05-04 16:21:23,2024-05-04 16:21:23,,,,"Patanjali Foods Limited has informed the Exchange regarding 'disclosure of dematerialisation for the month April, 2024'.",,,,04-May-2024 16:21:28,00:00:05
fbbd13867ed26b6c44cec45a94d9b1c8,MSTCLTD,Shareholders meeting,04052024162400,https://nsearchives.nseindia.com/corporate/MSTCLTD_04052024162400_SE527.pdf,Mstc Limited,INE255X01014,2024-05-04 16:24:00,2024-05-04 16:24:00,,,,"Mstc Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot. Further, the company has informed the Exchange regarding voting results.",,,,04-May-2024 16:24:06,00:00:06
93bf75beb7de1c21debbc26822a92021,BANKBARODA,Analysts/Institutional Investor Meet/Con. Call Updates,04052024162410,https://nsearchives.nseindia.com/corporate/BANKBARODA_04052024162410_Analystmeet.pdf,Bank of Baroda,INE028A01013,2024-05-04 16:24:10,2024-05-04 16:24:10,,Banks,,Bank Of Baroda has informed the Exchange about Schedule of meet,,,,04-May-2024 16:24:15,00:00:05
fdec009516def7b760fb9fbc15c04ea4,STEELXIND,Copy of Newspaper Publication,04052024162439,https://nsearchives.nseindia.com/corporate/STEELXIND_04052024162439_Newspaper_Publication_Final.pdf,STEEL EXCHANGE INDIA LIMITED,INE503B01013,2024-05-04 16:24:39,2024-05-04 16:24:39,,,,STEEL EXCHANGE INDIA LIMITED has informed the Exchange about Copy of Newspaper Publication,,,,04-May-2024 16:24:44,00:00:05
c57f183b51a8265575634ad351555a93,MSTCLTD,Amendment to AOA/MOA,04052024162529,https://nsearchives.nseindia.com/corporate/MSTCLTD_04052024162529_SE528.pdf,Mstc Limited,INE255X01014,2024-05-04 16:25:29,2024-05-04 16:25:29,,,,Mstc Limited has informed the Exchange regarding the Amendment to AOA/MOA of the company.,,,,04-May-2024 16:25:34,00:00:05
d3bc49d37583c28753fd02bab2c9bdaa,ADFFOODS,Loss of Share Certificates,04052024162614,https://nsearchives.nseindia.com/corporate/ADFFOODS_04052024162614_LossofSharesIntimation_04052024.pdf,ADF Foods Limited,INE982B01019,2024-05-04 16:26:14,2024-05-04 16:26:14,,Food And Food Processing,,ADF Foods Limited has informed the Exchange about Loss of Share Certificates,,,,04-May-2024 16:26:19,00:00:05
cf8b0a5cad72e73ae872b354c38a36f5,TVSHLTD,Update-Acquisition/Scheme/Sale/Disposal-XBRL,04052024162817,https://nsearchives.nseindia.com/corporate/xbrl/TVSHLTD_04052024162817_REG30_Restructuring_1115476_04052024042816_WEB.xml,TVS Holdings Limited,INE105A01035,2024-05-04 16:28:17,2024-05-04 16:28:17,,,,TVS HOLDINGS LIMITED has informed the Exchange regarding Update-Acquisition/Scheme/Sale/Disposal-XBRL,,,,04-May-2024 16:28:22,00:00:05
1e00d3a89765a7ef9a3eada643a04688,IDBI,Outcome of Board Meeting-XBRL,04052024162927,https://nsearchives.nseindia.com/corporate/xbrl/IDBI_04052024162927_OUTCOME_1115479_04052024042927_WEB.xml,IDBI Bank Limited,INE008A01015,2024-05-04 16:29:27,2024-05-04 16:29:27,,Banks,,IDBI Bank Limited has informed the Exchange regarding Outcome of Board Meeting held on 04-May-2024 for Dividend,,,,04-May-2024 16:29:32,00:00:05
6301de85f2cb42ddd1187214d8f41e3e,APTUS,Change in Auditors,04052024163034,https://nsearchives.nseindia.com/corporate/APTUS_04052024163034_AVHAdditnldisclsoureSD.pdf,Aptus Value Housing Finance India Limited,INE852O01025,2024-05-04 16:30:34,2024-05-04 16:30:34,,,,Aptus Value Housing Finance India Limited has informed the Exchange regarding Change in Auditors of the company.,,,,04-May-2024 16:30:37,00:00:03
6028847bcc32700f2fd9cd31839fa227,APTUS,Issue of Securities,04052024163240,https://nsearchives.nseindia.com/corporate/APTUS_04052024163240_AVHAdditnldisclsoureSD.pdf,Aptus Value Housing Finance India Limited,INE852O01025,2024-05-04 16:32:40,2024-05-04 16:32:40,,,,Aptus Value Housing Finance India Limited has informed the Exchange about issue of Securities,,,,04-May-2024 16:32:45,00:00:05
b62b68d63de8cb4eb1b5bf45e01c5b0d,ANUP,Press Release,04052024163433,https://nsearchives.nseindia.com/corporate/ANUP_04052024163433_PRQ4andFY23.pdf,The Anup Engineering Limited,INE294Z01018,2024-05-04 16:34:33,2024-05-04 16:34:33,,,,"The Anup Engineering Limited has informed the Exchange regarding a press release dated May 04, 2024, titled ""Press Release on Audited Financial Results of the Company for the quarter and year ended on 31st March 2024."".",,,,04-May-2024 16:34:39,00:00:06
e3c45e62cfb00c348d2c9bf9537a40de,TVSHLTD,Update-Acquisition/Scheme/Sale/Disposal-XBRL,04052024163435,https://nsearchives.nseindia.com/corporate/xbrl/TVSHLTD_04052024163435_REG30_Restructuring_1115481_04052024043434_WEB.xml,TVS Holdings Limited,INE105A01035,2024-05-04 16:34:35,2024-05-04 16:34:35,,,,TVS HOLDINGS LIMITED has informed the Exchange regarding Update-Acquisition/Scheme/Sale/Disposal-XBRL,,,,04-May-2024 16:34:48,00:00:13
801469a36d77e3ceb862342703c7f4d2,ANUP,Investor Presentation,04052024163746,https://nsearchives.nseindia.com/corporate/ANUP_04052024163746_IPQ4andFY23.pdf,The Anup Engineering Limited,INE294Z01018,2024-05-04 16:37:46,2024-05-04 16:37:46,,,,The Anup Engineering Limited has informed the Exchange about Investor Presentation,,,,04-May-2024 16:37:51,00:00:05
f47f1c4fd0445af4ebd068dae369e5c5,DAVANGERE,Change in Director(s),04052024163846,https://nsearchives.nseindia.com/corporate/DAVANGERE_04052024163846_Intimation.pdf,Davangere Sugar Company Limited,INE179G01011,2024-05-04 16:38:46,2024-05-04 16:38:46,,,,Davangere Sugar Company Limited has informed the Exchange regarding Change in Director(s) of the company.,,,,04-May-2024 16:38:50,00:00:04
302f8a4e493bac785bd8ad65915f7cc6,DMART,Change in Management,04052024163856,https://nsearchives.nseindia.com/corporate/DMART_04052024163856_ASLSMPAppointment04052024.pdf,Avenue Supermarts Limited,INE192R01011,2024-05-04 16:38:56,2024-05-04 16:38:56,,,,Avenue Supermarts Limited has informed the Exchange about change in Management,,,,04-May-2024 16:39:01,00:00:05
228abed867cdd737398eeb826bb8c40c,DAVANGERE,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,04052024164034,https://nsearchives.nseindia.com/corporate/xbrl/DAVANGERE_04052024164034_CIM_23450_1115486_04052024044033_WEB.xml,Davangere Sugar Company Limited,INE179G01011,2024-05-04 16:40:34,2024-05-04 16:40:34,,,,DAVANGERE SUGAR COMPANY LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,,,,04-May-2024 16:40:39,00:00:05
ff104e7234ef2fd5043d07c866f4245f,BAJFINANCE,Loss of Share Certificates,04052024164128,https://nsearchives.nseindia.com/corporate/BAJFINANCE_04052024164128_BSENSEIntiReg39_3__signed.pdf,Bajaj Finance Limited,INE296A01016,2024-05-04 16:41:28,2024-05-04 16:41:28,,Finance,,Bajaj Finance Limited has informed the Exchange about Loss of Share Certificates,,,,04-May-2024 16:41:33,00:00:05
6f383c05c74a78f7e8cb82e9fb29c985,ADFFOODS,Loss/Duplicate-Share Certificate-XBRL,04052024164229,https://nsearchives.nseindia.com/corporate/xbrl/ADFFOODS_04052024164229_LOSS_OF_SHARE_1115488_04052024044228_WEB.xml,ADF Foods Limited,INE982B01019,2024-05-04 16:42:29,2024-05-04 16:42:29,,Food And Food Processing,,ADF FOODS LIMITED has informed the Exchange about Loss of share certificates,,,,04-May-2024 16:42:34,00:00:05
e70ca69c9df6144d5938f3d381b3c929,KTKBANK,Updates,04052024164252,https://nsearchives.nseindia.com/corporate/KTKBANK_04052024164252_ESOP04052024.pdf,The Karnataka Bank Limited,INE614B01018,2024-05-04 16:42:52,2024-05-04 16:42:52,,Banks,,The Karnataka Bank Limited has informed the Exchange regarding 'Allotment of Equity Shares pursuant to exercise of vested stock options under the Karnataka Bank Employees Stock Option Scheme 2018 (ESOS 2018)'.,,,,04-May-2024 16:42:57,00:00:05
51c0a03f903a0aa589421b00f100cfcd,BAJFINANCE,Loss/Duplicate-Share Certificate-XBRL,04052024164312,https://nsearchives.nseindia.com/corporate/xbrl/BAJFINANCE_04052024164312_LOSS_OF_SHARE_1115489_04052024044311_WEB.xml,Bajaj Finance Limited,INE296A01016,2024-05-04 16:43:12,2024-05-04 16:43:12,,Finance,,BAJAJ FINANCE LIMITED has informed the Exchange about Loss of share certificates,,,,04-May-2024 16:43:17,00:00:05
d7ecbbd010fc428e02778c7c2c8925c2,NILAINFRA,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,04052024164319,https://nsearchives.nseindia.com/corporate/xbrl/NILAINFRA_04052024164319_CIM_23451_1115491_04052024044319_WEB.xml,Nila Infrastructures Limited,INE937C01029,2024-05-04 16:43:19,2024-05-04 16:43:19,,,,NILA INFRASTRUCTURES LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,,,,04-May-2024 16:43:25,00:00:06
15a0d5912c2e521b6a3789f210172285,XPROINDIA,Loss of Share Certificates,04052024164325,https://nsearchives.nseindia.com/corporate/XPROINDIA_04052024164325_Loss04052024.pdf,Xpro India Limited,INE445C01015,2024-05-04 16:43:25,2024-05-04 16:43:25,,Packaging,,Xpro India Limited has informed the Exchange about Loss of Share Certificates,,,,04-May-2024 16:43:34,00:00:09
bea86540ea21db1b9ed79608d8abed9d,CCCL,Updates,04052024164458,https://nsearchives.nseindia.com/corporate/CCCL_04052024164458_RPSEintimation.pdf,Consolidated Construction Consortium Limited,INE429I01024,2024-05-04 16:44:58,2024-05-04 16:44:58,,Construction,,Consolidated Construction Consortium Limited has informed the Exchange regarding 'Intimation of Change in Remuneration policy'.,,,,04-May-2024 16:45:03,00:00:05
c58a17faac7ce64cc7027afa1f0b1fcf,JMA,Updates,04052024164531,https://nsearchives.nseindia.com/corporate/JMA_04052024164531_JMA_IntimationOfReconstitutionOfBoardCommittees_04052024.pdf,Jullundur Motor Agency (Delhi) Limited,INE412C01015,2024-05-04 16:45:31,2024-05-04 16:45:31,,,,Jullundur Motor Agency (Delhi) Limited has informed the Exchange regarding 'Reconstitution of Board Committees'.,,,,04-May-2024 16:46:19,00:00:48
0b39cd33d922c9d4dbf393d74a1c5782,VENUSPIPES,Analysts/Institutional Investor Meet/Con. Call Updates,04052024164608,https://nsearchives.nseindia.com/corporate/VENUSPIPES_04052024164608_Intimation_Invester_Call09052024.pdf,Venus Pipes & Tubes Limited,INE0JA001018,2024-05-04 16:46:08,2024-05-04 16:46:08,,,,Venus Pipes & Tubes Limited has informed the Exchange about Schedule of meet,,,,04-May-2024 16:46:26,00:00:18
347008b5d9bcb23a9357287c7d459672,XPROINDIA,Loss/Duplicate-Share Certificate-XBRL,04052024164620,https://nsearchives.nseindia.com/corporate/xbrl/XPROINDIA_04052024164620_LOSS_OF_SHARE_1115496_04052024044619_WEB.xml,Xpro India Limited,INE445C01015,2024-05-04 16:46:20,2024-05-04 16:46:20,,Packaging,,XPRO INDIA LIMITED has informed the Exchange about Loss of share certificates,,,,04-May-2024 16:46:35,00:00:15
1f0206204b26c9186cde7829ff4c65e6,NAHARSPING,Updates,04052024164635,https://nsearchives.nseindia.com/corporate/NAHARSPING_04052024164635_DEMATREPORTFORTHEMONTHOFAPRIL2024.pdf,Nahar Spinning Mills Limited,INE290A01027,2024-05-04 16:46:35,2024-05-04 16:46:35,,Textiles - Synthetic,,"Nahar Spinning Mills Limited has informed the Exchange regarding 'DEMAT REPORT FOR THE MONTH OF APRIL, 2024'.",,,,04-May-2024 16:46:44,00:00:09
2ebff114c8890c3d7e65fc7f3b352400,ANUP,Outcome of Board Meeting-XBRL,04052024164653,https://nsearchives.nseindia.com/corporate/xbrl/ANUP_04052024164653_OUTCOME_1115500_04052024044652_WEB.xml,The Anup Engineering Limited,INE294Z01018,2024-05-04 16:46:53,2024-05-04 16:46:53,,,,The Anup Engineering Limited has informed the Exchange regarding Outcome of Board Meeting held on 04-May-2024 for Dividend,,,,04-May-2024 16:46:57,00:00:04
444b49607bebe9f4317a84fdf80d587d,PVSL,Credit Rating,04052024165139,https://nsearchives.nseindia.com/corporate/PVSL_04052024165139_IntimationofaffirmationoncreditratingVMPL.pdf,Popular Vehicles and Services Limited,INE772T01024,2024-05-04 16:51:39,2024-05-04 16:51:39,,,,Popular Vehicles and Services Limited has informed the Exchange about Credit Rating,,,,04-May-2024 16:51:43,00:00:04
80a1a10f43b1824cb8aabac13c9c3632,KRITI,Copy of Newspaper Publication,04052024165549,https://nsearchives.nseindia.com/corporate/KRITI_04052024165549_KIIL_Newspaperpublication.pdf,Kriti Industries (India) Limited,INE479D01038,2024-05-04 16:55:49,2024-05-04 16:55:49,,,,Kriti Industries (India) Limited has informed the Exchange about Copy of Newspaper Publication,,,,04-May-2024 16:55:53,00:00:04
e2730294525772ffa9a084b04719e31e,SHYAMTEL,Board Meeting Intimation,04052024165927,https://nsearchives.nseindia.com/corporate/xbrl/SHYAMTEL_04052024165927_PRIOR_INTIMATION_23454_1115511_04052024045926_WEB.xml,Shyam Telecom Limited,INE635A01023,2024-05-04 16:59:27,2024-05-04 16:59:27,,Telecommunication - Services,,SHYAM TELECOM LIMITED has informed the Exchange about Board Meeting to be held on 10-May-2024 to inter-alia consider and approve the Audited Financial results of the Company for the Yearly ended March 2024 .,,,,04-May-2024 16:59:32,00:00:05
9525344aae9d47136e80a2da8b2e9c20,DELPHIFX,Shareholders meeting,04052024170001,https://nsearchives.nseindia.com/corporate/DELPHIFX_04052024170001_ScrutinizersReportVotingResultsSE.pdf,DELPHI WORLD MONEY LIMITED,INE726L01019,2024-05-04 17:00:01,2024-05-04 17:00:01,,,,"DELPHI WORLD MONEY LIMITED has informed the Exchange regarding Proceedings of Postal Ballot. Further, the company has informed the Exchange regarding voting results along with copy of scrutinizers report together with copy of minutes.",,,,04-May-2024 17:00:08,00:00:07
4d28d176af78a2285b6a847b0509925c,MEDPLUS,Updates,04052024170056,https://nsearchives.nseindia.com/corporate/MEDPLUS_04052024170056_initimation.pdf,Medplus Health Services Limited,INE804L01022,2024-05-04 17:00:56,2024-05-04 17:00:56,,,,"Medplus Health Services Limited has informed the Exchange regarding ''Intimation under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015'.",,,,04-May-2024 17:01:01,00:00:05
8458c63fdd91fd1bffce46530beb57e8,KANSAINER,Dividend,04052024170150,https://nsearchives.nseindia.com/corporate/KANSAINER_04052024170150_Outcomesigned.pdf,Kansai Nerolac Paints Limited,INE531A01016,2024-05-04 17:01:50,2024-05-04 17:01:50,,Paints,,"The Board of Directors of Kansai Nerolac Paints Limited has, in its meeting held today i.e. on Saturday, 4th May, 2024, inter alia considered and approved: 1. The Audited Standalone and Consolidated Financial Results of the Company for the quarter and financial year ended 31st March, 2024;2. Recommendation of dividend of 375% (Rs. 3.75 per share) which includes special dividend of 125% (Rs. 1.25 per share) for the financial year ended 31st March, 2024, as compared to the dividend of 270% (Rs. 2.70 per share) paid for the financial year ended 31st March, 2023;A press release issued on the Audited Financial Results is also enclosed herewith.",,,,04-May-2024 17:01:55,00:00:05
4f0f13986a710f78528b97fccefb2f56,DMART,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,04052024170349,https://nsearchives.nseindia.com/corporate/xbrl/DMART_04052024170349_CIM_23455_1115513_04052024050348_WEB.xml,Avenue Supermarts Limited,INE192R01011,2024-05-04 17:03:49,2024-05-04 17:03:49,,,,AVENUE SUPERMARTS LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,,,,04-May-2024 17:03:53,00:00:04
05a4f0bd59a20f95d1d9a5407c0058f8,BIRLACORPN,Financial Result Updates,04052024170532,https://nsearchives.nseindia.com/corporate/AFR_310302024_04052024170532.pdf,Birla Corporation Limited,INE340A01012,2024-05-04 17:05:32,2024-05-04 17:05:32,,Cement And Cement Products,,"Birla Corporation Limited has submitted to the Exchange, the financial results for the period ended March 31, 2024.",,,,04-May-2024 17:05:39,00:00:07
880ca5dc1a634c79727072fdaea545ff,KANSAINER,Financial Result Updates,04052024170533,https://nsearchives.nseindia.com/corporate/Outcomesigned_04052024170533.pdf,Kansai Nerolac Paints Limited,INE531A01016,2024-05-04 17:05:33,2024-05-04 17:05:33,,Paints,,"Kansai Nerolac Paints Limited has submitted to the Exchange, the financial results for the period ended March 31, 2024.",,,,04-May-2024 17:05:47,00:00:14
f1f7401ffda111abfad816035d14eddd,BIRLACORPN,Dividend,04052024170735,https://nsearchives.nseindia.com/corporate/BIRLACORPN_04052024170735_OutcomeBM_04052024_BCL.pdf,Birla Corporation Limited,INE340A01012,2024-05-04 17:07:35,2024-05-04 17:07:35,,Cement And Cement Products,,"Birla Corporation Limited has informed the Exchange that Board of Directors at its meeting held on May 04, 2024, recommended Final Dividend of Rs. 10 per equity share.",,,,04-May-2024 17:07:41,00:00:06
caa7ce318783cdf4d2e350ed0345e028,KANSAINER,Press Release,04052024170758,https://nsearchives.nseindia.com/corporate/KANSAINER_04052024170758_Outcomesigned.pdf,Kansai Nerolac Paints Limited,INE531A01016,2024-05-04 17:07:58,2024-05-04 17:07:58,,Paints,,"A press release on the Audited Standalone and Consolidated Financial Results of the Company for the quarter and financial year ended 31st March, 2024 is enclosed herewith.",,,,04-May-2024 17:08:02,00:00:04
c06962f94f4621a0aaecd6d1c2bd2c23,BIRLACORPN,Change in Management,04052024170901,https://nsearchives.nseindia.com/corporate/BIRLACORPN_04052024170901_OutcomeBM_04052024_BCL.pdf,Birla Corporation Limited,INE340A01012,2024-05-04 17:09:01,2024-05-04 17:09:01,,Cement And Cement Products,,Birla Corporation Limited has informed the Exchange about change in Management,,,,04-May-2024 17:09:06,00:00:05
815287f13a57369c824ebb7db93c0d5f,ELECON,Loss of Share Certificates,04052024170937,https://nsearchives.nseindia.com/corporate/ELECON_04052024170937_Reg3904052024.pdf,Elecon Engineering Company Limited,INE205B01023,2024-05-04 17:09:37,2024-05-04 17:09:37,,Engineering,,Elecon Engineering Company Limited has informed the Exchange about Loss of Share Certificates,,,,04-May-2024 17:09:42,00:00:05
42472a4676586ff7d5709eb5430d254a,ESAFSFB,Analysts/Institutional Investor Meet/Con. Call Updates,04052024170950,https://nsearchives.nseindia.com/corporate/ESAFSFB_04052024170950_IntimationEarningsCall.pdf,ESAF Small Finance Bank Limited,INE818W01011,2024-05-04 17:09:50,2024-05-04 17:09:50,,,,"Intimation is hereby given that a conference call for analysts and investors to discuss the results of Q4 and FY24 is scheduled to be held on Thursday, May 09, 2024 at 15:00 hours (IST).",,,,04-May-2024 17:09:54,00:00:04
c20ff52827e78517e9b3c0ea717068ce,KANSAINER,Outcome of Board Meeting,04052024171007,https://nsearchives.nseindia.com/corporate/KANSAINER_04052024171007_Outcomesigned.pdf,Kansai Nerolac Paints Limited,INE531A01016,2024-05-04 17:10:07,2024-05-04 17:10:07,,Paints,,"The Board of Directors of Kansai Nerolac Paints Limited has, in its meeting held today i.e. on Saturday, 4th May, 2024, inter alia considered and approved: 1. The Audited Standalone and Consolidated Financial Results of the Company for the quarter and financial year ended 31st March, 2024;2. Recommendation of dividend of 375% (Rs. 3.75 per share) which includes special dividend of 125% (Rs. 1.25 per share) for the financial year ended 31st March, 2024, as compared to the dividend of 270% (Rs. 2.70 per share) paid for the financial year ended 31st March, 2023;A press release issued on the Audited Financial Results is also enclosed herewith.",,,,04-May-2024 17:10:12,00:00:05
ad0d507edb5226943acf337b7552781a,ASHIANA,Loss of Share Certificates,04052024171011,https://nsearchives.nseindia.com/corporate/ASHIANA_04052024171011_LossofSC.pdf,Ashiana Housing Limited,INE365D01013,2024-05-04 17:10:11,2024-05-04 17:10:11,,Construction,,"Ashiana Housing Limited has informed the Exchange about Loss of Share Certificate, the intimation of which is received by the company on 03rd May 2024 and details of the same are as per document attached.",,,,04-May-2024 17:10:20,00:00:09
0f4ea7ca683a8ed19821fdbb595732cc,EIHOTEL,Copy of Newspaper Publication,04052024171028,https://nsearchives.nseindia.com/corporate/EIHOTEL_04052024171029_EIHSTXINEWSPAPERAD2024SIGNED.pdf,EIH Limited,INE230A01023,2024-05-04 17:10:28,2024-05-04 17:10:28,,Hotels,,EIH Limited has informed the Exchange about Copy of Newspaper Publication,,,,04-May-2024 17:10:33,00:00:05
b8b1b9303aead42691b32c3bf91f7725,ELECON,Loss/Duplicate-Share Certificate-XBRL,04052024171136,https://nsearchives.nseindia.com/corporate/xbrl/ELECON_04052024171136_LOSS_OF_SHARE_1115525_04052024051135_WEB.xml,Elecon Engineering Company Limited,INE205B01023,2024-05-04 17:11:36,2024-05-04 17:11:36,,Engineering,,ELECON ENGINEERING COMPANY LIMITED has informed the Exchange about Loss of share certificates,,,,04-May-2024 17:11:40,00:00:04
